Request,Execution Time (s),CPU (%),Memory (%),Requests/s
328,0.004592,66.7,25.9,191.815054
329,0.004827,0.0,25.9,191.810825
330,0.005294,53.3,25.9,191.772261
331,0.004718,0.0,25.9,191.793887
332,0.004124,37.5,25.9,191.875278
333,0.005272,0.0,25.9,191.815449
334,0.004001,25.0,25.9,191.925410
335,0.003338,0.0,25.9,192.105597
336,0.004399,14.3,25.9,192.137899
337,0.005098,0.0,25.9,192.119714
338,0.003573,0.0,25.9,192.320181
339,0.004529,25.0,25.9,192.296901
340,0.005091,14.3,25.9,192.254634
341,0.004971,0.0,25.9,192.253766
342,0.005225,57.1,25.9,192.213513
343,0.006526,0.0,25.9,192.089273
344,0.004553,25.0,25.9,192.062532
345,0.004601,0.0,25.9,192.091679
346,0.003952,37.5,25.9,192.189847
347,0.004728,0.0,25.9,192.207049
348,0.004696,57.1,25.9,192.192922
349,0.004645,0.0,25.9,192.278160
350,0.004365,25.0,25.9,192.271530
351,0.003895,0.0,25.9,192.383678
352,0.003561,16.7,25.9,192.522804
353,0.004132,0.0,25.9,192.595380
354,0.004812,0.0,25.9,192.599747
355,0.003319,16.7,25.9,192.768463
356,0.004503,0.0,25.9,192.796047
357,0.004324,16.7,25.9,192.839850
358,0.004681,0.0,25.9,192.867596
359,0.004806,14.3,25.9,192.851566
360,0.004623,0.0,25.9,192.891695
361,0.004911,25.0,25.9,192.871949
362,0.005385,0.0,25.9,192.819302
363,0.004656,14.3,25.9,192.823857
364,0.006010,50.0,25.9,192.706082
365,0.004412,0.0,25.9,192.747942
366,0.004346,16.7,25.9,192.803877
367,0.003813,0.0,25.9,192.900166
368,0.004450,0.0,25.9,192.942735
369,0.004123,16.7,25.9,193.014165
370,0.004137,0.0,25.9,193.095881
371,0.003973,16.7,25.9,193.179167
372,0.004461,0.0,25.9,193.225028
373,0.003122,37.5,25.9,193.410751
374,0.003698,0.0,25.9,193.520294
375,0.003999,0.0,25.9,193.595866
376,0.004064,25.0,25.9,193.668384
377,0.004277,0.0,25.9,193.730126
378,0.004607,25.0,25.9,193.745947
379,0.003886,0.0,25.9,193.851900
380,0.003850,60.0,25.9,193.949905
381,0.003353,0.0,25.9,194.104487
382,0.005332,22.2,25.9,194.005080
383,0.005509,0.0,26.0,193.965318
384,0.004940,71.4,26.0,194.009172
385,0.005883,0.0,25.9,193.849662
386,0.004360,37.5,25.9,193.900411
387,0.004439,0.0,25.9,193.934518
388,0.004962,40.0,26.0,193.916364
389,0.006119,0.0,25.9,193.785669
390,0.005192,40.0,25.9,193.733893
391,0.006140,12.5,25.9,193.622702
392,0.005472,0.0,25.9,193.542912
393,0.004956,36.4,25.9,193.533736
394,0.006260,0.0,25.9,193.393523
395,0.004612,16.7,25.9,193.425380
396,0.004467,0.0,25.9,193.457131
397,0.005915,11.1,25.9,193.350267
398,0.004439,0.0,25.9,193.376983
399,0.004111,16.7,25.9,193.458235
400,0.004536,0.0,25.9,193.468914
401,0.004608,33.3,25.9,193.503269
402,0.004941,0.0,25.9,193.469712
403,0.004861,22.2,25.9,193.537550
404,0.005243,12.5,25.9,193.447509
405,0.004767,0.0,25.9,193.447220
406,0.004787,12.5,25.9,193.450866
407,0.004918,0.0,25.9,193.455744
408,0.006113,72.7,25.9,193.383971
409,0.003888,0.0,25.9,193.425531
410,0.003694,16.7,25.9,193.525538
411,0.004809,0.0,25.9,193.526127
412,0.004700,33.3,25.9,193.591409
413,0.004258,0.0,25.9,193.591360
414,0.004013,0.0,25.9,193.642520
415,0.004633,25.0,25.9,193.677792
416,0.004004,0.0,25.9,193.738266
417,0.004319,14.3,25.9,193.774140
418,0.005015,0.0,25.9,193.755345
419,0.004085,37.5,25.9,193.832607
420,0.004393,0.0,25.9,193.872878
421,0.005076,25.0,25.9,193.846004
422,0.003588,0.0,25.9,193.969433
423,0.003700,66.7,25.9,194.070099
424,0.004103,0.0,25.9,194.128660
425,0.004665,25.0,25.9,194.148150
426,0.004030,0.0,25.9,194.220591
427,0.003994,0.0,25.9,194.294728
428,0.005015,25.0,25.9,194.269819
429,0.004694,14.3,25.9,194.278736
430,0.004848,0.0,25.9,194.273506
431,0.005289,30.0,25.9,194.223217
432,0.004673,0.0,25.9,194.246376
433,0.003976,16.7,25.9,194.324768
434,0.003846,0.0,25.9,194.402218
435,0.004773,0.0,25.9,194.404650
436,0.004454,25.0,25.9,194.444216
437,0.004151,0.0,25.9,194.504874
438,0.004913,22.2,25.9,194.470201
439,0.005241,0.0,25.9,194.432188
440,0.004497,40.0,25.9,194.461281
441,0.005187,12.5,25.9,194.464611
442,0.004424,0.0,25.9,194.461499
443,0.004258,0.0,25.9,194.504712
444,0.004641,45.5,25.9,194.516983
445,0.004166,0.0,25.9,194.577325
446,0.004359,14.3,25.9,194.618782
447,0.005910,0.0,25.9,194.468520
448,0.006334,12.5,25.9,194.423831
449,0.004339,70.0,25.9,194.403339
450,0.004990,0.0,25.9,194.392352
451,0.004221,66.7,25.9,194.443176
452,0.004374,0.0,25.9,194.477122
453,0.004739,45.5,25.9,194.480686
454,0.004683,0.0,25.9,194.479071
