Request,Execution Time (s),CPU (%),Memory (%),Requests/s
316,0.004481,0.0,30.9,205.181500
317,0.007338,25.0,30.9,204.885840
318,0.004351,22.2,30.9,204.834282
319,0.005730,0.0,30.9,204.633239
320,0.004916,36.4,30.9,204.582700
321,0.005134,0.0,30.9,204.498389
322,0.004498,22.2,30.9,204.475236
323,0.004761,0.0,30.9,204.460965
324,0.004221,14.3,30.9,204.494746
325,0.003912,0.0,30.9,204.567495
326,0.004851,36.4,30.9,204.514601
327,0.004216,0.0,30.9,204.565956
328,0.004451,45.5,30.9,204.575673
329,0.003418,0.0,30.9,204.727047
330,0.004170,14.3,30.9,204.780063
331,0.006379,0.0,30.9,204.607522
332,0.005305,20.0,30.9,204.410711
333,0.004160,0.0,30.9,204.468406
334,0.004028,33.3,30.9,204.512769
335,0.004402,0.0,30.9,204.620009
336,0.004528,14.3,30.9,204.549622
337,0.005270,0.0,30.9,204.422773
338,0.003435,44.4,30.9,204.585757
339,0.004175,0.0,30.9,204.593100
340,0.005104,22.2,30.9,204.554853
341,0.004108,0.0,30.9,204.595805
342,0.005002,11.1,30.9,204.528985
343,0.003733,0.0,30.9,204.642541
344,0.004330,0.0,30.9,204.649123
345,0.004365,25.0,30.9,204.673933
346,0.004500,0.0,30.9,204.630747
347,0.004723,22.2,30.9,204.597865
348,0.005191,0.0,30.9,204.553745
349,0.004593,12.5,30.9,204.550248
350,0.004760,0.0,30.9,204.518331
351,0.004400,12.5,30.9,204.521576
352,0.003691,0.0,30.9,204.622909
353,0.005654,10.0,30.9,204.455764
354,0.004608,0.0,30.9,204.461352
355,0.003945,14.3,30.9,204.552440
356,0.004194,0.0,30.9,204.543608
357,0.004730,12.5,30.9,204.547147
358,0.004271,0.0,30.9,204.582299
359,0.003100,28.6,30.9,204.689419
360,0.006754,0.0,30.9,204.473660
361,0.004373,22.2,30.9,204.507095
362,0.004708,0.0,30.9,204.464583
363,0.004917,22.2,30.9,204.429624
364,0.004750,0.0,30.9,204.392434
365,0.004077,36.4,30.9,204.456003
366,0.004351,0.0,30.9,204.480227
367,0.003991,25.0,30.9,204.548429
368,0.005555,0.0,30.9,204.428961
369,0.004970,12.5,30.9,204.344268
370,0.004496,0.0,30.9,204.369313
371,0.004892,22.2,30.9,204.337784
372,0.005191,0.0,30.9,204.303037
373,0.004485,12.5,30.9,204.251526
374,0.003995,0.0,30.9,204.309280
375,0.004611,25.0,30.9,204.312337
376,0.004305,0.0,30.9,204.338939
377,0.003969,40.0,30.9,204.419409
378,0.004094,0.0,30.9,204.481053
379,0.004075,33.3,30.9,204.520224
380,0.004307,0.0,30.9,204.545973
381,0.003692,14.3,30.9,204.630560
382,0.003787,0.0,30.9,204.723013
383,0.004008,0.0,30.9,204.778018
384,0.005315,12.5,30.9,204.688082
385,0.003792,0.0,30.9,204.781300
386,0.004042,40.0,30.9,204.823785
387,0.003704,0.0,30.9,204.926797
388,0.004831,22.2,30.9,204.888389
389,0.005028,0.0,30.9,204.827279
390,0.004551,14.3,30.9,204.895352
391,0.004414,0.0,30.9,204.858917
392,0.004290,33.3,30.9,204.872296
393,0.003823,0.0,30.9,204.951053
394,0.003529,14.3,30.9,205.072163
395,0.003936,0.0,30.9,205.145671
396,0.004256,0.0,30.9,205.180605
397,0.003689,28.6,30.9,205.270347
398,0.003360,0.0,30.9,205.402319
399,0.003684,14.3,30.9,205.499019
400,0.003097,0.0,30.9,205.653946
401,0.003858,0.0,30.9,205.719522
402,0.003386,33.3,30.9,205.842267
403,0.003872,0.0,30.9,205.893951
404,0.004694,22.2,30.9,205.881798
405,0.003623,0.0,30.9,205.983641
406,0.003699,0.0,30.9,206.088275
407,0.003412,37.5,30.9,206.198527
408,0.004098,0.0,30.9,206.238042
409,0.004207,25.0,30.9,206.283381
410,0.003546,0.0,30.9,206.393721
411,0.004777,12.5,30.9,206.345147
412,0.003732,0.0,30.9,206.443003
413,0.003365,0.0,30.9,206.572448
414,0.003515,44.4,30.9,206.682902
415,0.003701,0.0,30.9,206.735666
416,0.003429,0.0,30.9,206.871414
417,0.003902,37.5,30.9,206.927632
418,0.003743,0.0,30.9,207.018145
419,0.005518,20.0,30.9,206.884804
420,0.003996,0.0,30.9,206.935636
421,0.004170,22.2,30.9,206.974484
422,0.004098,0.0,30.9,206.982758
423,0.004858,36.4,30.9,206.962453
424,0.003560,0.0,30.9,207.066049
425,0.004658,22.2,30.9,207.032762
426,0.004189,0.0,30.9,207.048215
427,0.003842,16.7,30.9,207.143899
428,0.004702,0.0,30.9,207.117879
429,0.004370,0.0,30.9,207.114584
430,0.004121,14.3,30.9,207.154244
431,0.003917,0.0,30.9,207.202782
432,0.003444,37.5,30.9,207.284288
433,0.004624,0.0,30.9,207.287850
434,0.004843,12.5,30.9,207.240184
435,0.007992,66.7,30.9,206.830274
436,0.004777,0.0,31.0,206.817221
437,0.004523,40.0,31.0,206.815990
438,0.006301,0.0,31.0,206.642548
439,0.005116,33.3,30.9,206.573912
440,0.005120,0.0,30.9,206.519429
441,0.004337,33.3,30.9,206.591914
442,0.004599,0.0,31.0,206.521177
443,0.005335,22.2,30.9,206.429339
444,0.004586,0.0,30.9,206.480181
445,0.005303,11.1,30.9,206.342474
446,0.004825,22.2,30.9,206.311136
447,0.004533,0.0,30.9,206.299694
448,0.003978,0.0,30.9,206.328216
449,0.006138,50.0,30.9,206.143207
450,0.005090,30.0,30.9,206.109993
451,0.004267,0.0,30.9,206.133505
452,0.005046,30.0,30.9,206.051204
453,0.004268,0.0,30.9,206.089526
454,0.005539,20.0,30.9,205.977614
455,0.004802,0.0,30.9,205.955827
456,0.005266,11.1,30.9,205.888474
457,0.003687,0.0,30.9,205.959260
458,0.005573,25.0,30.9,205.836728
459,0.004941,0.0,30.9,205.793027
460,0.005128,11.1,30.9,205.739222
461,0.003859,0.0,30.9,205.782850
462,0.005391,12.5,30.9,205.719871
463,0.004610,0.0,30.9,205.708853
464,0.004475,22.2,30.9,205.709256
465,0.003926,0.0,30.9,205.770383
466,0.004515,22.2,30.9,205.762008
467,0.004131,0.0,30.9,205.804972
468,0.005695,20.0,30.9,205.731159
469,0.005410,0.0,30.9,205.597056
470,0.004970,27.3,30.9,205.554621
471,0.005038,12.5,30.9,205.504816
472,0.003981,0.0,30.9,205.561422
473,0.003734,0.0,30.9,205.639090
474,0.004490,33.3,30.9,205.620213
475,0.004613,0.0,30.9,205.620431
476,0.004334,22.2,30.9,205.642167
477,0.005147,0.0,30.9,205.626614
478,0.004052,12.5,30.9,205.615641
479,0.003719,0.0,30.9,205.700392
480,0.004550,12.5,30.9,205.682705
481,0.004656,0.0,30.9,205.680652
482,0.003696,28.6,30.9,205.757422
483,0.004440,0.0,30.9,205.811430
484,0.003479,0.0,30.9,205.841676
485,0.004121,14.3,30.9,205.883850
486,0.004246,0.0,30.9,205.914759
487,0.003674,28.6,30.9,205.993527
488,0.004240,0.0,30.9,205.974505
489,0.004389,12.5,30.9,206.009514
490,0.004763,0.0,30.9,206.037742
491,0.004285,14.3,30.9,206.011730
492,0.003659,0.0,30.9,206.080415
493,0.004882,12.5,30.9,206.059196
494,0.003581,0.0,30.9,206.148887
495,0.003744,0.0,30.9,206.202816
496,0.003947,14.3,30.9,206.269419
497,0.004447,0.0,30.9,206.276974
498,0.004323,25.0,30.9,206.297150
499,0.003140,0.0,30.9,206.410726
500,0.003901,25.0,30.9,206.465556
501,0.004864,0.0,30.9,206.434681
502,0.003842,0.0,30.9,206.477291
503,0.004892,22.2,30.9,206.447643
504,0.004107,0.0,30.9,206.463865
505,0.005174,27.3,30.9,206.422415
506,0.004415,0.0,30.9,206.429001
507,0.004819,12.5,30.9,206.399957
508,0.004686,22.2,30.9,206.379470
509,0.004482,0.0,30.9,206.385899
510,0.003933,0.0,30.9,206.470974
511,0.005001,22.2,30.9,206.369133
512,0.006030,10.0,30.9,206.254753
513,0.004644,0.0,30.9,206.242032
514,0.005133,11.1,30.9,206.186719
515,0.004783,0.0,30.9,206.160945
516,0.003988,25.0,30.9,206.220246
517,0.003678,0.0,30.9,206.287280
518,0.005459,11.1,30.9,206.249825
519,0.005230,0.0,30.9,206.137971
520,0.004674,12.5,30.9,206.118472
521,0.004592,0.0,30.9,206.123663
522,0.004858,46.2,30.9,206.075869
523,0.004326,0.0,30.9,206.096899
524,0.004488,22.2,30.9,206.108382
525,0.004755,0.0,30.9,206.084675
526,0.003220,0.0,30.9,206.191058
527,0.005414,27.3,30.9,206.152632
528,0.005239,12.5,30.9,206.029535
529,0.005187,0.0,30.9,205.996343
530,0.004588,36.4,30.9,205.993481
531,0.004446,0.0,30.9,205.995945
532,0.005056,36.4,30.9,205.943207
533,0.003750,0.0,30.9,206.013413
534,0.004010,14.3,30.9,206.032580
535,0.004516,0.0,30.9,206.046437
536,0.004277,0.0,30.9,206.038452
537,0.005780,10.0,30.9,205.940374
538,0.004374,25.0,30.9,205.956099
539,0.005238,0.0,30.9,205.896676
540,0.004065,14.3,30.9,205.933498
541,0.005038,0.0,30.9,205.888864
542,0.004417,14.3,30.9,205.899226
543,0.003773,0.0,30.9,205.965658
544,0.004244,0.0,30.9,205.954114
545,0.004830,30.0,30.9,205.953321
546,0.003588,0.0,30.9,206.033484
547,0.003418,28.6,30.9,206.119230
548,0.005196,0.0,30.9,206.061981
549,0.004580,14.3,30.9,206.054726
550,0.003845,0.0,30.9,206.099834
551,0.004499,40.0,30.9,206.110602
552,0.004639,0.0,30.9,206.067873
553,0.005105,41.7,30.9,206.079096
554,0.004079,0.0,30.9,206.074233
555,0.004195,33.3,30.9,206.132378
556,0.004427,0.0,30.9,206.098632
557,0.005052,11.1,30.9,206.053623
558,0.003944,0.0,30.9,206.089248
559,0.007849,61.9,30.9,205.842760
560,0.003812,0.0,30.9,205.898756
561,0.004533,12.5,30.9,205.871008
562,0.005113,0.0,30.9,205.849874
563,0.003937,14.3,30.9,205.901685
564,0.004012,0.0,30.9,205.911873
565,0.005086,36.4,30.9,205.931652
566,0.004627,0.0,30.9,205.883119
567,0.003783,40.0,30.9,205.938231
568,0.004280,0.0,30.9,205.945171
569,0.004349,41.7,30.9,205.971923
570,0.004404,0.0,30.9,205.977450
571,0.004907,11.1,30.9,205.945142
572,0.005107,0.0,30.9,205.898465
573,0.004057,12.5,30.9,205.936340
574,0.003715,0.0,30.9,205.995809
575,0.004140,0.0,30.9,206.014446
576,0.004609,22.2,30.9,206.005334
577,0.003329,0.0,30.9,206.107778
578,0.004190,22.2,30.9,206.121220
579,0.003709,0.0,30.9,206.169774
580,0.004668,30.0,30.9,206.170035
581,0.003420,0.0,30.9,206.258262
582,0.005130,11.1,30.9,206.194569
583,0.004047,0.0,30.9,206.233341
584,0.003596,0.0,30.9,206.306619
585,0.003756,37.5,30.9,206.357846
586,0.004210,0.0,30.9,206.384884
587,0.005105,12.5,30.9,206.345200
588,0.004799,0.0,30.9,206.316815
589,0.004028,25.0,30.9,206.360924
590,0.004113,0.0,30.9,206.388342
591,0.003652,25.0,30.9,206.446447
592,0.004400,0.0,30.9,206.455453
593,0.004884,22.2,30.9,206.429764
594,0.004237,0.0,30.9,206.447782
595,0.003007,0.0,30.9,206.554363
596,0.003437,16.7,30.9,206.644398
597,0.003726,0.0,30.9,206.699448
598,0.004032,33.3,30.9,206.735001
599,0.004570,0.0,30.9,206.709033
600,0.004601,22.2,30.9,206.719813
601,0.003903,0.0,30.9,206.763573
602,0.004361,12.5,30.9,206.771658
603,0.003746,0.0,30.9,206.831496
604,0.003146,0.0,30.9,206.925982
605,0.004192,22.2,30.9,206.954597
606,0.003600,0.0,30.9,207.023721
607,0.004170,14.3,30.9,207.043469
608,0.003617,0.0,30.9,207.116602
609,0.003973,0.0,30.9,207.154361
610,0.003648,16.7,30.9,207.216408
611,0.003220,0.0,30.9,207.312160
612,0.003727,14.3,30.9,207.374008
613,0.003514,0.0,30.9,207.442219
614,0.003794,0.0,30.9,207.494402
615,0.003193,44.4,30.9,207.593644
616,0.002783,0.0,30.9,207.720360
617,0.003478,0.0,30.9,207.796184
618,0.004029,44.4,30.9,207.807907
619,0.004168,0.0,30.9,207.879480
620,0.003198,28.6,30.9,207.943870
621,0.003181,0.0,30.9,208.040341
622,0.003655,0.0,30.9,208.093061
623,0.004315,14.3,30.9,208.094584
624,0.003157,0.0,30.9,208.201121
625,0.003925,14.3,30.9,208.247339
626,0.003501,0.0,30.9,208.315807
627,0.003947,0.0,30.9,208.350273
628,0.002784,42.9,30.9,208.477102
629,0.003587,0.0,30.9,208.543362
630,0.003174,0.0,30.9,208.638394
631,0.004233,12.5,30.9,208.639615
632,0.003474,0.0,30.9,208.716038
633,0.004316,57.1,30.9,208.716674
634,0.003129,0.0,30.9,208.820270
635,0.003867,0.0,30.9,208.854489
636,0.003351,28.6,30.9,208.943031
637,0.002917,0.0,30.9,209.056851
638,0.003697,0.0,30.9,209.109226
639,0.004214,12.5,30.9,209.152289
640,0.004742,0.0,30.9,209.095216
641,0.004340,33.3,30.9,209.108085
642,0.004685,0.0,30.9,209.072173
